Server_ID,Hostname,IP_Address,OS_Type,Server_Location,CPU_Utilization (%),Memory_Usage (%),Disk_IO (%),Network_Traffic_In (MB/s),Network_Traffic_Out (MB/s),Uptime (Hours),Downtime (Hours),Admin_Name,Admin_Email,Admin_Phone,Log_Timestamp,CPU_Health,Memory_Health,Disk_Health,Availability_Pct,Total_Network_MBs,Load_Score,Date,Hour,Server_Role,Instance_Size,Region_Group
cfeb2838-9ddc-404f-b14a-41540918f46c,gAAAAABptp5OZIvJJVaADIehF9H5VyorUuVxK0xgdYbFOjDf4b6VWNgortSkKCJYDqnpHBzScY9nv8lnR1YwSxs-U0-hSGdHGQ==,gAAAAABptp5Obx5tXWoneyTfVYKktPwyKQxkznfNg2KwiozGEQC9TUshSrAPI1FArnsONR38ZqkHti4mSIjF2UlJU1ElFHoc-g==,Ubuntu 20.04,"Sydney, Australia",68.66,32.15,53.1,54.31,56.62,21.49,2.51,gAAAAABptp5OwFeQJr6UGXrrCV3ZY8C0SKIRodAoqTP74rKTKpkPo6rmxO-NewIojqC5OHYPWkJ3FCzF8NZ9CXvdHzAy9L1Ojg==,gAAAAABptp5OUgtU1euuaU__LZ8dtLKv-n_7g2Me3Xxrgq0jD7VauKPXFUpERjclVTBPiKadiKaivI5ez7d2LfSSoTa1U7L7rsX2j6lnSpRoQcD9vhdY3bo=,gAAAAABptp5OA3e0ho6NIPfztFB9HBY9ug1chhxZYamFQNAwtB7t1smUVpef8yN2GdX5PMkSiMPbaAYER-srbimkf87umr6jSg==,2025-01-28 02:48:00,MODERATE,GOOD,GOOD,89.54,110.93,51.3,2025-01-28,2,Backup,Small,Asia Pacific
624b7e0f-4ce0-4af7-bb0c-8f5291436113,gAAAAABptp5OSJkQ4fv2Bz9TSx6ht3HETlC_ZZjCF06_NHsQCv1odsODw2pPTl_2ivLi6JZSJlqo_-YXyu-SdGAHUrXLmqzSZw==,gAAAAABptp5OZ0iAUp8_qucXsVo_hM4iP4qJh9iPMw8XpodCC5eX2W6QN5sBhCcCV_XThTtpGm5KArSeYBF9ueNG4ObTwh2ILA==,Red Hat Enterprise Linux,"London, UK",24.66,39.35,94.94,76.99,34.85,21.53,2.47,gAAAAABptp5OYscdZDTl1lDXGpl6Qr4bsoVXrWkzQB0olMHEZSQ7YKgJ2tBWgkZbAbOdJ-ofqdzxLGOPKwT9z6Q-nng2AzIoKA==,gAAAAABptp5OV-6DMQDXm1SsNF4PZtgymwOhhOi963-ScC8hg0MM0Q28aryBCBGYqe1HkOPEK9V3RhwvtBlGNDO8kuhmOe4NihWyPzu4gQMr5Pj9cLYoDIU=,gAAAAABptp5Ojv1iKAIxRbctWT2du907Gf4Tg5W7FekPFMzCte1LGcIQC2JRGuaZrjnngZVYV0t_QxUFSPK7kFpNhcv53VXUvw==,2025-01-17 12:46:00,GOOD,GOOD,CRITICAL,89.71,111.84,52.98,2025-01-17,12,Backup,Small,Europe
ff07794c-ee78-45fc-87e2-a3f76748b8fb,gAAAAABptp5OkaVOXbARml5Dmo1Ff5x_mJf-udnKNhDDLcTJ3vHRElKcaV45NmeVV2eJ5dbgxp-vnlgfS2pZqXAvRC0dj842KA==,gAAAAABptp5OaSZ2XVOmsIXdefKNmd_rKEKFo9B8m6iuyyt_Qf9cGsmxP4k95UDTNHs411NmzShLUYAD5ydHtzyVvmSfeWFeQA==,Windows Server 2022,"Berlin, Germany",26.33,72.94,10.6,136.44,84.35,18.41,5.59,gAAAAABptp5OL3CbPVr6LlU35ZW_0iJXMMOofzqXinToc1VQhtFgKHbVWhVK7nd2NpZfnhQJQ_sS2Zyrc2Gun4Lpw4ksB-u6DM2aJ1FfA6Tcr6jxWfFgXN0=,gAAAAABptp5O-mWmXHXBp4pzt9uBk_U3nWEb7n2cGsKDDZKxl7kGHkChPHh_4IZn3PPaCe0BpCdEiiG5sdryOhnD72yqJzdD7NNj0nEExh94ZKi_x7Vhh9c=,gAAAAABptp5OQ5_3NMO1CbfSTR0qRjlptUB-c6X8docIZF8IyHmsA0iPLkRYZh2PKIKKil2UNOXP3qZRC6lrrFGaHnFBpKj9kA==,2025-02-05 04:17:00,GOOD,MODERATE,GOOD,76.71,220.79,36.62,2025-02-05,4,Analytics,Large,Europe
eb85d2ce-5510-423a-bd37-662716ad1164,gAAAAABptp5OZQqm-p9rQh6rV02z6SOO5Cdgrausw5d-5xN_chMRy7DjstF1NldJn31DmE3Qg4O5TL0FKOItmhERUAELFxUxew==,gAAAAABptp5OL0DpaGmHFWhYXD9S5IwjUbyoe5zzkqJZ-SPyKWC_EG8lyi_yIFSR1777_UN08D9CAArku52rxzUNu9_RbDrSmg==,CentOS 8,"Sydney, Australia",22.24,69.49,76.32,15.27,34.74,21.29,2.71,gAAAAABptp5OKlUz4XVSYMCg_jz5EAd9gnUxYO0ayqtydNhqzI13Kj-FOOWaig-0XYXXx1-6ni9CtvM9ZTGV7LOFnBd4_boGSl_W9Kbz-PjO9_XXlAgVi4o=,gAAAAABptp5OYeEHzaj-eMKKTgGsJGxvpr5yiUaVWT1QSgyjXCtxL-h0Uyhi5zZVwOGPf-JuLCRziS6cNulm_lJMVvorQfWeiagoGqtMpJZqdegMkLNPDSA=,gAAAAABptp5OY0b9ck1QV1Fwz27GhxyuCrYXZW_Mu_yaWBr1gQC567JT96pXiWfUb84hlstbnojh_n6q7rFsaYGVdl5g1KYJgg==,2025-02-24 00:29:00,GOOD,MODERATE,MODERATE,88.71,50.010000000000005,56.02,2025-02-24,0,Application,Medium,Asia Pacific
a82735b5-8ec6-4d02-8ac7-5b3482b26590,gAAAAABptp5OqRbyrVv3sLdNP02QCAbmcpYu9EHG8fE520Pc3F_xSVl_RDV1pmad33VwxPrssgAG5gU9fBwPuWKLi-uVM8wMjA==,gAAAAABptp5OsuVn2d1uXVDhbryV7tx6DZKipodljwWYCq_xI6fl6T0i-KuJNnHu1AQ9LMcibHIrIsRTTz7xnPDD3-CfAnXofQ==,Red Hat Enterprise Linux,"Tokyo, Japan",22.89,36.94,94.97,73.83,81.94,21.69,2.31,gAAAAABptp5ORKxckDA9rhDVgI4oo52E_XGNmLrDMhHSeytokc5AIPmzQ6VLCTrDBKZzPNFpZn1_kuGJUwL72HPzDLdVV7qxmMsozjKSmSN8rA65UH9dfFw=,gAAAAABptp5OrhomCk0wkGLI2C0krFD7N2iQahOaam3MiQb5cDEf6zGpY809t_PCsCms9Hz_2jVNcTrAXlZrrOV-aCP9BlvkQYeHPRoC_eIhf7rRycT-Unc=,gAAAAABptp5OuLqBD9gEp4Zn0LI3eaYv1rnVhtJCX_orqxJU-k4iBHnK_X4MZ-QPX-e8k6AYfOeOiVrP167Ldd7SROpD4lUyww==,2025-03-04 12:12:00,GOOD,GOOD,CRITICAL,90.38,155.76999999999998,51.6,2025-03-04,12,Database,Large,Asia Pacific
182ce3e2-96d9-4639-a1cf-09c5352bd37e,gAAAAABptp5OOyap84WxDC07JFAIWr7jx0OEpqTQ_-9-ZmVvTNqyy04AAZ8r1-gIwVgofC0SnfhxTjLAAhiWBOSeBxRK_KIclA==,gAAAAABptp5OVmGfGvrx8TxuBRdRsQRt_FfO6To0cRjDhul3Ad7aKBVB3uBS5gPAywwrxt8ExyhoAqpL08eO2omNSBrzZTJEaA==,CentOS 8,"Sydney, Australia",13.05,24.77,99.3,113.22,74.57,18.84,5.16,gAAAAABptp5OChMzCAvSn8444l0G4MF4ziEW7iceW0nNgBFwq5Oa43437mm0svBlrb6pt8TbJ6CyQWoi5CAMbyTBJtkmTnIqCg==,gAAAAABptp5OiE6fuZ_6zNhAxRGjhWfNG67GCuxN_ifFH94_ntHFNYSmE2EzTTXIaTU17S6EFEmHxuBD19KCMWYFiUpwE3zdb0L8SSURxlkvVurk9IU-Xb4=,gAAAAABptp5OgMg_38ISYu8ur59ZcSLX6RRfI9z9FBZlo9X6P5hZOG0wlkuhmqk-rF4hLojnfbyWUFAvIQj6ItLx9_k8UHznWQ==,2025-01-15 12:17:00,GOOD,GOOD,CRITICAL,78.5,187.79,45.71,2025-01-15,12,Application,Medium,Asia Pacific
44dde1fc-01e2-4a79-bf34-1b29a726f24c,gAAAAABptp5OyxfKTRBadJsVV4eTHsQ7mGGQIu9x9FbS9y5Jz5KmL-Zc5khIWw_-Tl1V_2XEIMPAIn__evkwKQTfCAh1OOLpvw==,gAAAAABptp5OegEkFsUz1UBzz_LNylP9EJy_6BF5IxN_vyS_F7X9ALhUMOPir5AhLZlMN9bm0hmKYhohQqmFf106ZLt9kHx-mA==,CentOS 8,"Berlin, Germany",39.97,61.23,77.75,11.8,38.27,18.11,5.89,gAAAAABptp5OuBhDpDrB_yK3VoAHAfoBO70i71J_eIfUcXdtYpbNSr54VB1ZjTyyC6pg_2eJEPTBACkzJjFgcGqDLxzTW8vrimg__yxqnM9c_N6c-LZpkMw=,gAAAAABptp5OUuWNdf7RtK5vr3IQ7_Efcjp6uuTor4l-Uy1MbXmfkBuwVpuU90d0lPalNvGn4L_iTXBXlfk7TKQ7mpLEHWUeJwVQ7p8Wc1fvFYv1RVO5wS8=,gAAAAABptp5O01urS1x-3snK06ciO5J7x6aXFbj78eGz-d9Jgnl1b6frfa5911_LHjwjwHjB6Jn2A5_na0GASZBD0UFLYu6p2A==,2025-02-04 02:35:00,GOOD,MODERATE,MODERATE,75.46,50.07000000000001,59.65,2025-02-04,2,Database,Large,Europe
76bdc0ca-1e2d-46b3-91c1-0f3ee9ecf01a,gAAAAABptp5OfcISBqRz_xN0dNvJ1PThTEo_JfzilSj8yPZou5kvHYyBhVwklXeJla4cJCPfTjk9A5cr6JLYhM2twbS7eHOWPQ==,gAAAAABptp5OaqaZEWKy4kYFHinMXZIx0st8ym5Mxfnh1eCxirw_aG6zbCbakksRo3RW56Bt_0qgFImFzkUNOT7s0C4alPa2fA==,Red Hat Enterprise Linux,"Tokyo, Japan",61.75,62.49,60.97,40.97,58.66,21.6,2.4,gAAAAABptp5OZW9I6UDc-DIY_knLUKXZW_3XGza5Z51qkr8lQiB7Wme5qle0s-kV8IXEDQ44ofkFHRVNUunHc83Xe_G1AywL0Q==,gAAAAABptp5O5G_o2RSOwKxquBMsS34TYszZZfDlPx4X3R0n9syBwUFQJdF9XB41TZs7WmaOJflTI9Lh1ssW9XrIlqsRP39v-6ro6BW_egnypR0PK8pFXrU=,gAAAAABptp5O6i8vbHQFvw_XbAs2GXjDdZstKBIRehiSrRrV9obNeGoW-p6PG2MOXZqUD67DIKWT7SebOL212KBy1FmTDzr8hQ==,2025-02-27 16:33:00,MODERATE,MODERATE,MODERATE,90.0,99.63,61.74,2025-02-27,16,Cache,Small,Asia Pacific
77d54327-8068-45e5-bbc4-43b36b27ed8c,gAAAAABptp5O6Fvkmfva73eT0TgGqkB0LmG6y8x0v6TgK3KAYCixOznH4xB48a13BdsOi77gMzNkAidVVdKEJ0LniTXzLpz0QQ==,gAAAAABptp5OatnjQWyfe-X83U9VCpuv2lqe8WB4nerZbPxiE20Jy0w028xpZ0DweS-Ir1HPZr8T2E1od3btpCAnbMWSKMDzFA==,CentOS 8,"Tokyo, Japan",96.42,81.38,29.87,23.22,133.17,20.09,3.91,gAAAAABptp5OPWtEKGsbkV38OHZhgCydKL-5TjPp6aFrKymsoiDVJToAHCfULWY7LDASNBoQasJYWgSkCpfIBPFR8El-qd7_MA==,gAAAAABptp5OVi1UFxMTbvoRTK5OAvc7sG0TC2zOBzpFzaurFTEIxNvtpT4BFveOkMCTRr-6IRQnMRCZfkA_UmlLIdbXQ5hh259hQmf_YxCHVUvGSl4lum8=,gAAAAABptp5OpFhhoRulPUDsUd3KqGtOysQQoX-uQPixHKznYjpEEvsxGhzC7TAPcDdEW2ptu013ofU_Xm6d6HanmIq1dIPn1w==,2025-02-20 19:21:00,CRITICAL,MODERATE,GOOD,83.71,156.39,69.22,2025-02-20,19,Application,Medium,Asia Pacific
5c8486a8-da04-409a-a64e-1b46277aa8e2,gAAAAABptp5Oy6qR57x9XN4wJe8St01CukwEmYzUJY1rJxPsPu40Ckf38qT-FgJxTR5sajwcvoiB_Oq9lR3l_mqVkE-rXHFgPw==,gAAAAABptp5OcUtMxeJFU5ciSw0jtL7GCTkE2M5kG_ffdEs252BGRCk3JsEL9WHqkHkfSQGPWhlC4i-WP7ZSssLgFI645Eni5w==,Ubuntu 20.04,"Berlin, Germany",36.89,24.27,70.85,31.27,63.03,20.18,3.82,gAAAAABptp5OCYTl6TiGLwSwHaizCpvm7gx_eWIcoFqYXPXQxc8Yts-JkYGmYMEX65t7DucXzgohAkHG7sLf-JUww-HOPmAGcQ==,gAAAAABptp5O03QaeXKfPMTmJhRWlEnYnlC_k7-vjNga9xlHLSOV8E5Tk9Csdb_4itEqK9_U1bXu9rAyRUxsRHZFGx1MXAnU41-llcZa5xLB_lwNl6qa_EU=,gAAAAABptp5OYbSKVFuO8PfGddehIYIs2O6lapFg7lmve4n2oUiOHltraDp3HmO-aLqP6CRHZKDU8jZ4LWts7IEAxbzTeqpRMw==,2025-02-09 17:55:00,GOOD,GOOD,MODERATE,84.08,94.3,44.0,2025-02-09,17,Analytics,Large,Europe
87c386ab-07f0-4a23-81a1-c82bb4a9b3d2,gAAAAABptp5OgfBN5cwHgpd9hor4qxZTyiusQTxu4U_LB1XtTlN4TY62sj9SrogIrzvkVemf_MBqgxK1foixA6rpoN9weJnkCw==,gAAAAABptp5O-HkA51cGn_YLYFJyQJg4E_pN2ccxBNLkPPgBuPhCS0JNgu7Or1poJxWDuiRgx2Eh-08-L8iNnSm9nA6-vcyWPA==,Ubuntu 20.04,"Tokyo, Japan",32.76,66.97,96.76,82.13,36.79,22.47,1.53,gAAAAABptp5O9wZBzpHShJ7U62LibGKN4QAyA6WJ62JCQnU-RUwCVAGS2Mp_nT0-QEW6G8q4-gbGU_tyWbdjm2VEea3tSYSuPw==,gAAAAABptp5O8S8XIwmA9cYLrjl6I08qWIEz0eyq_eaTHpIezGXCpfIa5dABZ3JIWuAFYi1A1vVw9NsbNFNWejIiECvx_FNyCO7X_c7JE0JVnQwuyMaLpp8=,gAAAAABptp5OBN2QlC60CAsCaxwJlsUoM2BKLDIgRJkzt1J7pU6IgOBfJZDFzJOYFq14_6RTFt0PC7vrKrnGQxGyiW5zHS6jZw==,2025-02-08 09:28:00,GOOD,MODERATE,CRITICAL,93.62,118.91999999999999,65.5,2025-02-08,9,API,Medium,Asia Pacific
338720f2-d47e-4b0c-83fd-db1c9359c470,gAAAAABptp5Oa6fVEY15xNlRbtmOU2ueksORpvcFyy0_e_t2CPlc_sj5HcG5MghKPdyDc3xpkJdVYNMBOP-z_esnFMdluvbQng==,gAAAAABptp5O04dz_4Zy4Slk9h1EKA83jDdwl_3JjCmk13OKFK_OWRZrIvM98qkatxPbj4ntbAtzIoTw-QlNirdaWRYkZ-G11w==,Windows Server 2019,"Tokyo, Japan",45.88,20.98,32.56,18.54,99.82,21.43,2.57,gAAAAABptp5OOuTpz7DBGsKu9QCllm66x6LnO0N5h5hyIOPMOeubUQ6rbGvVDvxWdgLm36XRkSQchD8Vl7jthGryLH1ppGyZ5nK7Am5CRyshuyyX5NPz8Hw=,gAAAAABptp5Oll0ukkT5E3R3edv4wKqGsDx_wlkwcUwNNywk0GJapx6mRiGf5LX3NjgIYkuPzoRNhIDfvstfDuSjSR91JyaFs_xAEWqTfFxOkkTOPDlofOI=,gAAAAABptp5Op8vdy6tfD_yXJoUv9nlJOLQ7bPTSKfBsCbpl5rtnNLruzTOMx4H5TCuXPcHLlKSQh_ewkeyEgsXMVF42yLwpPQ==,2025-01-22 07:19:00,GOOD,GOOD,GOOD,89.29,118.35999999999999,33.14,2025-01-22,7,API,Medium,Asia Pacific
0859608c-7f1b-4332-ba35-d50885c3c029,gAAAAABptp5OSHkfIiGTIdNB9grVfTMQnNMqY5dPl2ClYOsQhb98oJdFv0ms-Yuuxv1iSsA-LqoJ1-PcQlIk5Y4jZM51NMsUKQ==,gAAAAABptp5OXffJBZWvq8T4IKbfdzvD3__EQOPC5ZC2lrGVveuN9wAPPHhvL57urYuMWTd11-kDE4SELLLwviE3H8maO9pViw==,Windows Server 2022,"New York, USA",86.0,65.67,87.6,149.61,72.33,18.51,5.49,gAAAAABptp5OLOSz3Ew15NPBbtkKDcFSTwrsI-LvRrZ6ro5jsS7EUkLLZ38SXmKTy7gDNlyyVIDwjsYdhtN7lhNpWfEl3A1eKg==,gAAAAABptp5O0sgoYiKBuYqudlURagDw41r1W0FQwiGQCg6P4pgVPe0XtiRI2u19WwdJiWpFO00giP-A7Nf2q6USfZcT0ou3EL8pIzhvjk3WLHddIkWc8aQ=,gAAAAABptp5ONCCSyHKYzRcwW5ElEM4oKiyx5W4u6-mudkZcX6QtKKKh-9RWRzwIH4xxYIJDe8UgQs5sAJwZ82hfsKCuiUcwsA==,2025-02-12 13:44:00,CRITICAL,MODERATE,CRITICAL,77.13,221.94,79.76,2025-02-12,13,Web Server,Small,Americas
961a2a06-4fd0-485d-bd56-d4e52ab5039c,gAAAAABptp5OsBPQIWUa-1lWvSucWOeiG_722OY-SqLcNylxkQesHoqpEDNjAvVVSEsSoQU1fAL1ZQXb4NUtA5amJKk5N_rD_Q==,gAAAAABptp5OOGHd1k8T1tVpySdqgoPwuwm4hh2crjTbFATpHE_ai47mMXgTDDYuPG2FLIovH58ucYE3DmxKfMlY2YE3xBz5dg==,Windows Server 2022,"New York, USA",17.7,97.15,63.26,118.09,130.34,20.72,3.28,gAAAAABptp5OKyZeUu0HyuJ8MZzGspbTL6YhaMfnLyr7UQrULJyv8tW7gtjowxFxG1lHjcZ73SwIkfXBQrKV37TY9-nKLVEzvw==,gAAAAABptp5O69cezyidJim3epWNXHvGkP-OnrKOhPmOYkdsqxhoIv11SKVvJ7S05hIEEpF9hkpaZ7ewAApXGlakcgB-KTEIcFaWhxjDvCedr2h6OIYKlyo=,gAAAAABptp5OSS0q02WbST7-2v_t_ILlEXc8gq1s8ESSfnA94HrnUD3MJeGRrqSkvkntaoWrY6UJBNp10Zej7vR0q9YXguxaNA==,2025-03-09 03:09:00,GOOD,CRITICAL,MODERATE,86.33,248.43,59.37,2025-03-09,3,Backup,Small,Americas
3c110a81-cfdc-40f5-82a5-906466d0444d,gAAAAABptp5OjYUzc5Tq0u5tL5pGwUoIErDFgjbrmU3NQ5otM0u-2HxgZBcZvpIWfSXZK6zfcmg8juaWLfsdHhs5fRBeHSJpOQ==,gAAAAABptp5OtNpanveYVjIiFZtG4ZzqSjCAsXzSuShfGDhWl9UBPv4SZYDWhN38hDFBq1MHutWO32V7BJMpYNUFhXPGT27DeQ==,Red Hat Enterprise Linux,"Sydney, Australia",13.71,95.85,32.54,101.94,68.65,20.82,3.18,gAAAAABptp5OERRkzQtAUd9aXHwAt3o5-YKDa8PDsyB0GNs-sG4qFPhUyBGwWqcCzX-z1x96o6_3qEEocTAmBhuXol-iPlAWrQ==,gAAAAABptp5O0tH0LSOi1oREDCahYwfdHRL4raWjhK-D6UwZF9YdixUuOL8tZrzQ_VcaNx2XNfKFrDaGzS0B1ywMvYVAgmEJhG0nivkGNJ2FQYJQ0fnweGc=,gAAAAABptp5Osvmc_RUeUeeOKLQdNU7Xke0OgLAoWOemhd5KPTw-rwFqfZHdRsYp5Rinh83PjjSzWooLkOzg3XniUyQmYsj1Ew==,2025-02-10 13:35:00,GOOD,CRITICAL,GOOD,86.75,170.59,47.37,2025-02-10,13,Cache,Small,Asia Pacific
755ed160-757c-4213-8011-226502319394,gAAAAABptp5O_yZFw48ZkLdjCNJY55AQ6ij3DDROOV5OM6uVn4xDG59vv51BG7jmphHwqsYostCP0d6l8blgp-Wxp6wQomDfgQ==,gAAAAABptp5OOC3GKNsvT8ZrtgOGNeN_jkvNpFKFQWBEz9Pli1pvnFn0Z_zFtTJaKKEjT4WIo7GffNpdD_VC6QjIefwG8Scs7w==,Ubuntu 20.04,"Berlin, Germany",92.78,22.54,73.27,47.53,95.97,22.84,1.16,gAAAAABptp5OzRJsGRbU1w10uJrlyAIXthmdm3wLsxQhk2-OqdGyYMoJt-Yjo4FtGWd1T4D7XF7IRWDIz6plMxNFMoUW9FBMLg==,gAAAAABptp5OYbS96-Sa0QBA2qDUfRlykQ7rWJ9eUTqkvEAALw25jjFsj3H41D3KUW1_zEIuNRGsn37MyoAAmUHCXZdUqjh_o-wsikyhZNclV6Y7IFwMz10=,gAAAAABptp5OJwCngB7zge8D_hsbMJ66TdEuMzCBi-ZEcoqEAlTtKxUMPUXof6GSrr5XbRuK-Y_j780yxXt_21FgUCZZgoH_yg==,2025-02-15 22:33:00,CRITICAL,GOOD,MODERATE,95.17,143.5,62.86,2025-02-15,22,Application,Medium,Europe
0435b059-4f09-4a27-abfc-2a2bd4548aa7,gAAAAABptp5OUbgkusr5Ia1ws6re43363aEDnn1oLd-8qIT8lp_QB1p97zendA5WR1SuIsYb3wK8iCqHNaFLShvJ02o9ehLJKA==,gAAAAABptp5OQrsc3-Akou0wugrJQtevC4_VU0Y9Sctod_HYB0ukWtjVVqDVjvTz6syQPcmHLRpZjXvL3yITjGTESH5lw9Axpg==,Windows Server 2019,"New York, USA",87.98,34.46,66.78,103.02,84.46,21.05,2.95,gAAAAABptp5Onl7IKidwHHYCn_lAI419c4zXkcmzoFfpEroDSJOCqw2nlBJWRj9btgkDnH2gdOrlCq9Lxilu66G1grxVcDS9qA==,gAAAAABptp5O3xtIFUv12lGUFzD4c1RoImtp_rEvYvHMx-QsmL5yfOmlctwDyEkb98IsjMh_0X342Y6tkN8C0aCmqAlL8pyfwUurDmiHJhoBX5L23JEHqQE=,gAAAAABptp5OUI5EHE0FNnxwiyUcV_Ko7Gyq-KWamlalxueWK8hUo087y73IveheXMkXp0GLnry9YjOZMRtHkI9w2pZGRNZopw==,2025-01-27 20:30:00,CRITICAL,GOOD,MODERATE,87.71,187.48,63.07,2025-01-27,20,Backup,Small,Americas
2cfe603c-3683-452b-881c-8b51f5c7c3ce,gAAAAABptp5O71vGxvu9bGzT1B3gu07vJAD6vxWO2-dU-T057la8L-IjsLIkkTX6mDgg2WFmPnXBCt_omtK2QIiEMMTI73QthQ==,gAAAAABptp5OBmKmGJGShap7gxCSyLlqe2PZKJabZ8oTg0g86sAekPuLJ4MYHmvhkIiNLkk42Nq2h8Q9tvmp9ixy6c7DOiltdQ==,Windows Server 2022,"New York, USA",33.17,47.99,64.99,15.71,55.36,22.1,1.9,gAAAAABptp5O7X-8j6lVo1mtffuvBw6miXznuhhEYDSH_nFC8mcomOjSpuKb0F2ykyi3oOhGVO8tEJEkOREeaBHOre8THefpOQ==,gAAAAABptp5Oh8kyKHG0C-69ypb6iGd7q10fKct8pcFqm4kPiwWPKQ_z9Hvr-Mf2iddw5YX9QbAGTboJNpnw2_EFLACTCSk32DJwwVtTZ8nZk64kaaMki_A=,gAAAAABptp5OK0DcPSwlSA62EYYAD5kk-0gp0pX1mRlKyMWuscVv-b52bnNSHmwukZjdFG0LKp9ptAMx0WBiwNevaUDknDJqbg==,2025-03-07 03:21:00,GOOD,GOOD,MODERATE,92.08,71.07,48.72,2025-03-07,3,Analytics,Large,Americas
1263f1f7-42dd-447a-9ad2-fe60654f0154,gAAAAABptp5OXOP6xFB4hQgdd6UIjpXMDjJAh1AkcHj9wXCPnjIQLBX1Pqupo0xhF1NwddfSED-2mMlrB-YITcdg3bcQyHSuFA==,gAAAAABptp5OTfeL3ITMRG1IUIXS5xa9AzBZ49qBrViM5mft-1TtQ6LKQivE23KFcalKrmhOMRmx55d7eUmp5gEfayxWYY234w==,Red Hat Enterprise Linux,"Berlin, Germany",19.73,29.52,59.17,85.06,59.97,21.67,2.33,gAAAAABptp5OC27Cj0ewBnXOqgatDWs0vlX8E9iJCOI5e8hXeMTEPMxj115vaXVs3KcMrABvmyH18oNNiFuzDDERH36GQQeMqQ==,gAAAAABptp5OhS-BtmujOqTjLH88vKbBvu3Famz_pIzVHt18weYsulJBiJdCidbBEQ-8dXK0gOU5-mgA69UicB23iiT2mMQPiuIZlm6dOdqX1jrSXjLsze8=,gAAAAABptp5OJnBlC2uL0JZZc01XhBPJD5ZaAxA6zZhzGa1L0lTR-T1inYem-bsUJ-S008uvH7js2OU9-j-3xasRjbHHrifLNw==,2025-01-22 08:32:00,GOOD,GOOD,GOOD,90.29,145.03,36.14,2025-01-22,8,Database,Large,Europe
8fd4cba6-6936-4832-b6b8-f6acfcfbfe10,gAAAAABptp5O6Wq-gdZyarc8D4Gaqa8W8VeCrROwspuudPrpypV15a8vrMfP_XxQ510Q2vCS5D1zQKSjse1w07TD2EwE6ZSffQ==,gAAAAABptp5OfOCTBYJwRXmmz7mCc5y6kd3bEWbzHdhA_MivpxSTeYhSgDlKfO0b-OWPhoY2Ibmsf1o18ypyQBE6IpNIz88JLw==,Windows Server 2019,"Tokyo, Japan",78.37,39.3,48.78,22.05,30.04,22.33,1.67,gAAAAABptp5OPwSsJ5IIpCB0yVStlynTIBARIL3Zl7lASohqSxT3eZjbKgbOztDHxpzb5hqgvDmsylSzWMgHr1hDFWZmlFPFRA==,gAAAAABptp5OKreOjdF5CddKL11fR4FZpJzuzEnnRa7NFKx6uzHOFkwIea7ucbNfu_rIPwGbeI5RzXB4vMtkqshG8m0WSIVTR-FE86gHVEdrEGaOOprJ1uA=,gAAAAABptp5OhxP4_X6NPlstjrfilxUoUhwFGTSLg2-zp7rlEM0yUNlwBjOfdWUTGs4ddDCIqDfvS6gFIPUEvnpJD67iRLZyTQ==,2025-02-02 05:33:00,MODERATE,GOOD,GOOD,93.04,52.09,55.48,2025-02-02,5,Web Server,Small,Asia Pacific
b5f28214-c0f2-4212-941a-a6df4c1206b8,gAAAAABptp5OA5qMVOIkjLW50QbCbpNyAKXGkH2wa8NfVHsvRRJBCRfa0wKHWtdQb5sflScaLMK7f41ghoWNUJD347tztwZyTw==,gAAAAABptp5OXEEC8Kv3QqrgZydZ2W3Bixo5Otta96W28ZjGgFwNwzvk8hHWKjF6Os4bHFwB-6piHAgBHYtGDEGO2e1xZAljlw==,Ubuntu 20.04,"London, UK",77.29,25.84,30.93,21.1,126.29,22.65,1.35,gAAAAABptp5OkfpCpYYcCyEKjRYnfhTLDWs3XBLx02h-SgScomU3qOurWR8NXHNyaNaTiYboTxOMlp0fdpbMtoD1LjtwwdL6OA==,gAAAAABptp5OQRWOjao3HkxemaX9LNdL6zrQG42DkkSPIRbSIOIEgpD1WNzq1QOuKl20CBcZ7R_UmcFi2n6bbXHwzXtSD4bwWujqWzUcNXuM2F530o8FqmI=,gAAAAABptp5O0O_zW5fVAzjPIlDHnZjhjBQsiRt8RWhLbveTqKG-_suGN6Xn1aVNALYtg3IJwt_5inDT8G-0vFs1MrH62tFdDw==,2025-03-12 04:58:00,MODERATE,GOOD,GOOD,94.38,147.39000000000001,44.69,2025-03-12,4,Analytics,Large,Europe
